module	kind	java_path	package	classname	fqdn	java_loc	go_basename_guess	go_match_path	status	go_loc	go_stub_score
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestKeywordMarkerFilter.java	org.apache.lucene.analysis.miscellaneous	TestKeywordMarkerFilter	org.apache.lucene.analysis.miscellaneous.TestKeywordMarkerFilter	131	test_keyword_marker_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestFingerprintFilter.java	org.apache.lucene.analysis.miscellaneous	TestFingerprintFilter	org.apache.lucene.analysis.miscellaneous.TestFingerprintFilter	79	test_fingerprint_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestLengthFilter.java	org.apache.lucene.analysis.miscellaneous	TestLengthFilter	org.apache.lucene.analysis.miscellaneous.TestLengthFilter	54	test_length_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestDelimitedTermFrequencyTokenFilter.java	org.apache.lucene.analysis.miscellaneous	TestDelimitedTermFrequencyTokenFilter	org.apache.lucene.analysis.miscellaneous.TestDelimitedTermFrequencyTokenFilter	84	test_delimited_term_frequency_token_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestStemmerOverrideFilter.java	org.apache.lucene.analysis.miscellaneous	TestStemmerOverrideFilter	org.apache.lucene.analysis.miscellaneous.TestStemmerOverrideFilter	168	test_stemmer_override_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestLimitTokenPositionFilter.java	org.apache.lucene.analysis.miscellaneous	TestLimitTokenPositionFilter	org.apache.lucene.analysis.miscellaneous.TestLimitTokenPositionFilter	127	test_limit_token_position_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestScandinavianNormalizationFilter.java	org.apache.lucene.analysis.miscellaneous	TestScandinavianNormalizationFilter	org.apache.lucene.analysis.miscellaneous.TestScandinavianNormalizationFilter	122	test_scandinavian_normalization_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestProtectedTermFilter.java	org.apache.lucene.analysis.miscellaneous	TestProtectedTermFilter	org.apache.lucene.analysis.miscellaneous.TestProtectedTermFilter	45	test_protected_term_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestRemoveDuplicatesTokenFilter.java	org.apache.lucene.analysis.miscellaneous	TestRemoveDuplicatesTokenFilter	org.apache.lucene.analysis.miscellaneous.TestRemoveDuplicatesTokenFilter	180	test_remove_duplicates_token_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestTrimFilter.java	org.apache.lucene.analysis.miscellaneous	TestTrimFilter	org.apache.lucene.analysis.miscellaneous.TestTrimFilter	72	test_trim_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestScandinavianFoldingFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestScandinavianFoldingFilterFactory	org.apache.lucene.analysis.miscellaneous.TestScandinavianFoldingFilterFactory	43	test_scandinavian_folding_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestEmptyTokenStream.java	org.apache.lucene.analysis.miscellaneous	TestEmptyTokenStream	org.apache.lucene.analysis.miscellaneous.TestEmptyTokenStream	68	test_empty_token_stream		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestLimitTokenCountAnalyzer.java	org.apache.lucene.analysis.miscellaneous	TestLimitTokenCountAnalyzer	org.apache.lucene.analysis.miscellaneous.TestLimitTokenCountAnalyzer	111	test_limit_token_count_analyzer		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestKeepWordFilter.java	org.apache.lucene.analysis.miscellaneous	TestKeepWordFilter	org.apache.lucene.analysis.miscellaneous.TestKeepWordFilter	69	test_keep_word_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestLimitTokenPositionFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestLimitTokenPositionFilterFactory	org.apache.lucene.analysis.miscellaneous.TestLimitTokenPositionFilterFactory	92	test_limit_token_position_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestCodepointCountFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestCodepointCountFilterFactory	org.apache.lucene.analysis.miscellaneous.TestCodepointCountFilterFactory	68	test_codepoint_count_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestWordDelimiterGraphFilter.java	org.apache.lucene.analysis.miscellaneous	TestWordDelimiterGraphFilter	org.apache.lucene.analysis.miscellaneous.TestWordDelimiterGraphFilter	1296	test_word_delimiter_graph_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestMiscellaneousFactories.java	org.apache.lucene.analysis.miscellaneous	TestMiscellaneousFactories	org.apache.lucene.analysis.miscellaneous.TestMiscellaneousFactories	44	test_miscellaneous_factories		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestASCIIFoldingFilter.java	org.apache.lucene.analysis.miscellaneous	TestASCIIFoldingFilter	org.apache.lucene.analysis.miscellaneous.TestASCIIFoldingFilter	1969	test_ascii_folding_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestTypeAsSynonymFilter.java	org.apache.lucene.analysis.miscellaneous	TestTypeAsSynonymFilter	org.apache.lucene.analysis.miscellaneous.TestTypeAsSynonymFilter	123	test_type_as_synonym_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestDropIfFlaggedFilter.java	org.apache.lucene.analysis.miscellaneous	TestDropIfFlaggedFilter	org.apache.lucene.analysis.miscellaneous.TestDropIfFlaggedFilter	70	test_drop_if_flagged_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestDateRecognizerFilter.java	org.apache.lucene.analysis.miscellaneous	TestDateRecognizerFilter	org.apache.lucene.analysis.miscellaneous.TestDateRecognizerFilter	36	test_date_recognizer_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestConcatenatingTokenStream.java	org.apache.lucene.analysis.miscellaneous	TestConcatenatingTokenStream	org.apache.lucene.analysis.miscellaneous.TestConcatenatingTokenStream	122	test_concatenating_token_stream		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestScandinavianFoldingFilter.java	org.apache.lucene.analysis.miscellaneous	TestScandinavianFoldingFilter	org.apache.lucene.analysis.miscellaneous.TestScandinavianFoldingFilter	132	test_scandinavian_folding_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestLimitTokenCountFilter.java	org.apache.lucene.analysis.miscellaneous	TestLimitTokenCountFilter	org.apache.lucene.analysis.miscellaneous.TestLimitTokenCountFilter	39	test_limit_token_count_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestCapitalizationFilter.java	org.apache.lucene.analysis.miscellaneous	TestCapitalizationFilter	org.apache.lucene.analysis.miscellaneous.TestCapitalizationFilter	335	test_capitalization_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestAsciiFoldingFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestAsciiFoldingFilterFactory	org.apache.lucene.analysis.miscellaneous.TestAsciiFoldingFilterFactory	51	test_ascii_folding_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestStemmerOverrideFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestStemmerOverrideFilterFactory	org.apache.lucene.analysis.miscellaneous.TestStemmerOverrideFilterFactory	73	test_stemmer_override_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestConcatenateGraphFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestConcatenateGraphFilterFactory	org.apache.lucene.analysis.miscellaneous.TestConcatenateGraphFilterFactory	102	test_concatenate_graph_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestLimitTokenCountFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestLimitTokenCountFilterFactory	org.apache.lucene.analysis.miscellaneous.TestLimitTokenCountFilterFactory	74	test_limit_token_count_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestCodepointCountFilter.java	org.apache.lucene.analysis.miscellaneous	TestCodepointCountFilter	org.apache.lucene.analysis.miscellaneous.TestCodepointCountFilter	77	test_codepoint_count_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestLimitTokenOffsetFilter.java	org.apache.lucene.analysis.miscellaneous	TestLimitTokenOffsetFilter	org.apache.lucene.analysis.miscellaneous.TestLimitTokenOffsetFilter	40	test_limit_token_offset_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestLengthFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestLengthFilterFactory	org.apache.lucene.analysis.miscellaneous.TestLengthFilterFactory	73	test_length_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestDropIfFlaggedFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestDropIfFlaggedFilterFactory	org.apache.lucene.analysis.miscellaneous.TestDropIfFlaggedFilterFactory	54	test_drop_if_flagged_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestLimitTokenOffsetFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestLimitTokenOffsetFilterFactory	org.apache.lucene.analysis.miscellaneous.TestLimitTokenOffsetFilterFactory	74	test_limit_token_offset_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestScandinavianNormalizationFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestScandinavianNormalizationFilterFactory	org.apache.lucene.analysis.miscellaneous.TestScandinavianNormalizationFilterFactory	41	test_scandinavian_normalization_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestScandinavianNormalizer.java	org.apache.lucene.analysis.miscellaneous	TestScandinavianNormalizer	org.apache.lucene.analysis.miscellaneous.TestScandinavianNormalizer	132	test_scandinavian_normalizer		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestPerFieldAnalyzerWrapper.java	org.apache.lucene.analysis.miscellaneous	TestPerFieldAnalyzerWrapper	org.apache.lucene.analysis.miscellaneous.TestPerFieldAnalyzerWrapper	156	test_per_field_analyzer_wrapper		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestDateRecognizerFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestDateRecognizerFilterFactory	org.apache.lucene.analysis.miscellaneous.TestDateRecognizerFilterFactory	40	test_date_recognizer_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestTrimFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestTrimFilterFactory	org.apache.lucene.analysis.miscellaneous.TestTrimFilterFactory	43	test_trim_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestWordDelimiterFilter.java	org.apache.lucene.analysis.miscellaneous	TestWordDelimiterFilter	org.apache.lucene.analysis.miscellaneous.TestWordDelimiterFilter	679	test_word_delimiter_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestCapitalizationFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestCapitalizationFilterFactory	org.apache.lucene.analysis.miscellaneous.TestCapitalizationFilterFactory	396	test_capitalization_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestKeywordMarkerFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestKeywordMarkerFilterFactory	org.apache.lucene.analysis.miscellaneous.TestKeywordMarkerFilterFactory	124	test_keyword_marker_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestKeepFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestKeepFilterFactory	org.apache.lucene.analysis.miscellaneous.TestKeepFilterFactory	80	test_keep_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestConcatenateGraphFilter.java	org.apache.lucene.analysis.miscellaneous	TestConcatenateGraphFilter	org.apache.lucene.analysis.miscellaneous.TestConcatenateGraphFilter	233	test_concatenate_graph_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestFingerprintFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestFingerprintFilterFactory	org.apache.lucene.analysis.miscellaneous.TestFingerprintFilterFactory	66	test_fingerprint_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestTypeAsSynonymFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestTypeAsSynonymFilterFactory	org.apache.lucene.analysis.miscellaneous.TestTypeAsSynonymFilterFactory	76	test_type_as_synonym_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestTruncateTokenFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestTruncateTokenFilterFactory	org.apache.lucene.analysis.miscellaneous.TestTruncateTokenFilterFactory	90	test_truncate_token_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestConditionalTokenFilter.java	org.apache.lucene.analysis.miscellaneous	TestConditionalTokenFilter	org.apache.lucene.analysis.miscellaneous.TestConditionalTokenFilter	478	test_conditional_token_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestKeywordRepeatFilter.java	org.apache.lucene.analysis.miscellaneous	TestKeywordRepeatFilter	org.apache.lucene.analysis.miscellaneous.TestKeywordRepeatFilter	50	test_keyword_repeat_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestRemoveDuplicatesTokenFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TestRemoveDuplicatesTokenFilterFactory	org.apache.lucene.analysis.miscellaneous.TestRemoveDuplicatesTokenFilterFactory	60	test_remove_duplicates_token_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestTruncateTokenFilter.java	org.apache.lucene.analysis.miscellaneous	TestTruncateTokenFilter	org.apache.lucene.analysis.miscellaneous.TestTruncateTokenFilter	37	test_truncate_token_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/th/TestThaiAnalyzer.java	org.apache.lucene.analysis.th	TestThaiAnalyzer	org.apache.lucene.analysis.th.TestThaiAnalyzer	149	test_thai_analyzer		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/th/TestThaiTokenizerFactory.java	org.apache.lucene.analysis.th	TestThaiTokenizerFactory	org.apache.lucene.analysis.th.TestThaiTokenizerFactory	47	test_thai_tokenizer_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/ga/TestIrishAnalyzer.java	org.apache.lucene.analysis.ga	TestIrishAnalyzer	org.apache.lucene.analysis.ga.TestIrishAnalyzer	70	test_irish_analyzer		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/ga/TestIrishLowerCaseFilterFactory.java	org.apache.lucene.analysis.ga	TestIrishLowerCaseFilterFactory	org.apache.lucene.analysis.ga.TestIrishLowerCaseFilterFactory	43	test_irish_lower_case_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/ga/TestIrishLowerCaseFilter.java	org.apache.lucene.analysis.ga	TestIrishLowerCaseFilter	org.apache.lucene.analysis.ga.TestIrishLowerCaseFilter	52	test_irish_lower_case_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/boost/TestDelimitedBoostTokenFilter.java	org.apache.lucene.analysis.boost	TestDelimitedBoostTokenFilter	org.apache.lucene.analysis.boost.TestDelimitedBoostTokenFilter	91	test_delimited_boost_token_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/nl/TestDutchAnalyzer.java	org.apache.lucene.analysis.nl	TestDutchAnalyzer	org.apache.lucene.analysis.nl.TestDutchAnalyzer	175	test_dutch_analyzer		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/hu/TestHungarianLightStemFilterFactory.java	org.apache.lucene.analysis.hu	TestHungarianLightStemFilterFactory	org.apache.lucene.analysis.hu.TestHungarianLightStemFilterFactory	43	test_hungarian_light_stem_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/hu/TestHungarianLightStemFilter.java	org.apache.lucene.analysis.hu	TestHungarianLightStemFilter	org.apache.lucene.analysis.hu.TestHungarianLightStemFilter	86	test_hungarian_light_stem_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/hu/TestHungarianAnalyzer.java	org.apache.lucene.analysis.hu	TestHungarianAnalyzer	org.apache.lucene.analysis.hu.TestHungarianAnalyzer	56	test_hungarian_analyzer		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/compound/TestCompoundWordTokenFilter.java	org.apache.lucene.analysis.compound	TestCompoundWordTokenFilter	org.apache.lucene.analysis.compound.TestCompoundWordTokenFilter	727	test_compound_word_token_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/compound/TestDictionaryCompoundWordTokenFilterFactory.java	org.apache.lucene.analysis.compound	TestDictionaryCompoundWordTokenFilterFactory	org.apache.lucene.analysis.compound.TestDictionaryCompoundWordTokenFilterFactory	55	test_dictionary_compound_word_token_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/compound/TestHyphenationCompoundWordTokenFilterFactory.java	org.apache.lucene.analysis.compound	TestHyphenationCompoundWordTokenFilterFactory	org.apache.lucene.analysis.compound.TestHyphenationCompoundWordTokenFilterFactory	112	test_hyphenation_compound_word_token_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/id/TestIndonesianStemmer.java	org.apache.lucene.analysis.id	TestIndonesianStemmer	org.apache.lucene.analysis.id.TestIndonesianStemmer	158	test_indonesian_stemmer		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/id/TestIndonesianStemFilterFactory.java	org.apache.lucene.analysis.id	TestIndonesianStemFilterFactory	org.apache.lucene.analysis.id.TestIndonesianStemFilterFactory	56	test_indonesian_stem_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/id/TestIndonesianAnalyzer.java	org.apache.lucene.analysis.id	TestIndonesianAnalyzer	org.apache.lucene.analysis.id.TestIndonesianAnalyzer	56	test_indonesian_analyzer		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/ar/TestArabicNormalizationFilter.java	org.apache.lucene.analysis.ar	TestArabicNormalizationFilter	org.apache.lucene.analysis.ar.TestArabicNormalizationFilter	105	test_arabic_normalization_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/ar/TestArabicFilters.java	org.apache.lucene.analysis.ar	TestArabicFilters	org.apache.lucene.analysis.ar.TestArabicFilters	78	test_arabic_filters		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/ar/TestArabicStemFilter.java	org.apache.lucene.analysis.ar	TestArabicStemFilter	org.apache.lucene.analysis.ar.TestArabicStemFilter	142	test_arabic_stem_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/ar/TestArabicAnalyzer.java	org.apache.lucene.analysis.ar	TestArabicAnalyzer	org.apache.lucene.analysis.ar.TestArabicAnalyzer	104	test_arabic_analyzer		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/el/TestGreekStemFilterFactory.java	org.apache.lucene.analysis.el	TestGreekStemFilterFactory	org.apache.lucene.analysis.el.TestGreekStemFilterFactory	44	test_greek_stem_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/el/TestGreekAnalyzer.java	org.apache.lucene.analysis.el	TestGreekAnalyzer	org.apache.lucene.analysis.el.TestGreekAnalyzer	82	test_greek_analyzer		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/el/TestGreekLowerCaseFilterFactory.java	org.apache.lucene.analysis.el	TestGreekLowerCaseFilterFactory	org.apache.lucene.analysis.el.TestGreekLowerCaseFilterFactory	44	test_greek_lower_case_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/el/TestGreekStemmer.java	org.apache.lucene.analysis.el	TestGreekStemmer	org.apache.lucene.analysis.el.TestGreekStemmer	551	test_greek_stemmer		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/lt/TestLithuanianStemming.java	org.apache.lucene.analysis.lt	TestLithuanianStemming	org.apache.lucene.analysis.lt.TestLithuanianStemming	478	test_lithuanian_stemming		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/lt/TestLithuanianAnalyzer.java	org.apache.lucene.analysis.lt	TestLithuanianAnalyzer	org.apache.lucene.analysis.lt.TestLithuanianAnalyzer	49	test_lithuanian_analyzer		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/snowball/TestSnowballPorterFilterFactory.java	org.apache.lucene.analysis.snowball	TestSnowballPorterFilterFactory	org.apache.lucene.analysis.snowball.TestSnowballPorterFilterFactory	74	test_snowball_porter_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/snowball/TestSnowball.java	org.apache.lucene.analysis.snowball	TestSnowball	org.apache.lucene.analysis.snowball.TestSnowball	145	test_snowball		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/it/TestItalianAnalyzer.java	org.apache.lucene.analysis.it	TestItalianAnalyzer	org.apache.lucene.analysis.it.TestItalianAnalyzer	64	test_italian_analyzer		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/it/TestItalianLightStemFilterFactory.java	org.apache.lucene.analysis.it	TestItalianLightStemFilterFactory	org.apache.lucene.analysis.it.TestItalianLightStemFilterFactory	43	test_italian_light_stem_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/it/TestItalianLightStemFilter.java	org.apache.lucene.analysis.it	TestItalianLightStemFilter	org.apache.lucene.analysis.it.TestItalianLightStemFilter	73	test_italian_light_stem_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/minhash/TestMinHashFilter.java	org.apache.lucene.analysis.minhash	TestMinHashFilter	org.apache.lucene.analysis.minhash.TestMinHashFilter	385	test_min_hash_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/da/TestDanishAnalyzer.java	org.apache.lucene.analysis.da	TestDanishAnalyzer	org.apache.lucene.analysis.da.TestDanishAnalyzer	56	test_danish_analyzer		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/shingle/TestShingleFilter.java	org.apache.lucene.analysis.shingle	TestShingleFilter	org.apache.lucene.analysis.shingle.TestShingleFilter	1502	test_shingle_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/shingle/TestShingleAnalyzerWrapper.java	org.apache.lucene.analysis.shingle	TestShingleAnalyzerWrapper	org.apache.lucene.analysis.shingle.TestShingleAnalyzerWrapper	505	test_shingle_analyzer_wrapper		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/shingle/TestFixedShingleFilter.java	org.apache.lucene.analysis.shingle	TestFixedShingleFilter	org.apache.lucene.analysis.shingle.TestFixedShingleFilter	295	test_fixed_shingle_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/shingle/TestShingleFilterFactory.java	org.apache.lucene.analysis.shingle	TestShingleFilterFactory	org.apache.lucene.analysis.shingle.TestShingleFilterFactory	200	test_shingle_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/classic/TestClassicAnalyzer.java	org.apache.lucene.analysis.classic	TestClassicAnalyzer	org.apache.lucene.analysis.classic.TestClassicAnalyzer	355	test_classic_analyzer		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/classic/TestClassicFactories.java	org.apache.lucene.analysis.classic	TestClassicFactories	org.apache.lucene.analysis.classic.TestClassicFactories	77	test_classic_factories		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/cjk/TestCJKAnalyzer.java	org.apache.lucene.analysis.cjk	TestCJKAnalyzer	org.apache.lucene.analysis.cjk.TestCJKAnalyzer	405	test_cjk_analyzer		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/cjk/TestCJKWidthCharFilterFactory.java	org.apache.lucene.analysis.cjk	TestCJKWidthCharFilterFactory	org.apache.lucene.analysis.cjk.TestCJKWidthCharFilterFactory	43	test_cjk_width_char_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/cjk/TestCJKBigramFilterFactory.java	org.apache.lucene.analysis.cjk	TestCJKBigramFilterFactory	org.apache.lucene.analysis.cjk.TestCJKBigramFilterFactory	65	test_cjk_bigram_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/cjk/TestCJKWidthFilterFactory.java	org.apache.lucene.analysis.cjk	TestCJKWidthFilterFactory	org.apache.lucene.analysis.cjk.TestCJKWidthFilterFactory	43	test_cjk_width_filter_factory		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/cjk/TestCJKBigramFilter.java	org.apache.lucene.analysis.cjk	TestCJKBigramFilter	org.apache.lucene.analysis.cjk.TestCJKBigramFilter	230	test_cjk_bigram_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/cjk/TestCJKWidthCharFilter.java	org.apache.lucene.analysis.cjk	TestCJKWidthCharFilter	org.apache.lucene.analysis.cjk.TestCJKWidthCharFilter	122	test_cjk_width_char_filter		MISSING	0	0
analysis/common	test	analysis/common/src/test/org/apache/lucene/analysis/cjk/TestCJKWidthFilter.java	org.apache.lucene.analysis.cjk	TestCJKWidthFilter	org.apache.lucene.analysis.cjk.TestCJKWidthFilter	82	test_cjk_width_filter		MISSING	0	0
